"","tcr","AUC"
"1","a3a",0.862610229276896
"2","TIL1383I",0.636666666666667
"3","TCR81-14",0.735848063973064
"4","18A2",0.823690476190476
"5","NYE-S1",0.751001602564103
"6","TCR6",0.829312865497076
"7","TCR7",0.710399449035813
"8","A6",0.600867269984917
"9","T1",0.645161290322581
"10","FLT3DY",0.849151234567901
"11","A23",0.669252873563218
"12","TCR2-T",0.78792735042735
"13","R24",0.837542087542088
"14","868Z11",0.79124149659864
"15","TCR-1E6",0.674137931034483
"16","APN-TCR",0.719679487179487
"17","EWW-TCR",0.854976851851852
"18","A11Va",0.77448729721457
"19","TCR-F5",0.859820668369519
"20","TCR-3598-2",0.858368945868946
"21","MBP-TCR",0.838337418300654
"22","B3K508",0.784090909090909
