"","tcr","AUC"
"1","a3a",0.916514041514041
"2","TIL1383I",0.867676767676768
"3","TCR81-14",0.836489898989899
"4","18A2",0.805526315789474
"5","NYE-S1",0.725925925925926
"6","TCR6",0.737654320987654
"7","TCR7",0.750850340136054
"8","A6",0.640875668449198
"9","T1",0.96551724137931
"10","FLT3DY",0.888541666666667
"11","A23",0.749834656084656
"12","TCR2-T",0.653623188405797
"13","R24",0.817181069958848
"14","868Z11",0.635333994708995
"15","TCR-1E6",0.674897119341564
"16","APN-TCR",0.65094696969697
"17","EWW-TCR",0.73179012345679
"18","A11Va",0.798466435185185
"19","TCR-F5",0.869784937553833
"20","TCR-3598-2",0.816779279279279
"21","MBP-TCR",0.848121693121693
"22","B3K508",0.637566137566138
