"","tcr","AUC"
"1","a3a",0.991319444444444
"2","TIL1383I",0.783333333333333
"3","TCR81-14",0.810515873015873
"4","18A2",0.837037037037037
"5","NYE-S1",0.73303952991453
"6","TCR6",0.809606481481482
"7","TCR7",0.715638528138528
"8","A6",0.788292011019284
"9","T1",0.618386243386243
"10","FLT3DY",0.885964912280702
"11","A23",0.860119047619048
"12","TCR2-T",0.714583333333333
"13","R24",0.906001984126984
"14","868Z11",0.56140350877193
"15","TCR-1E6",0.810185185185185
"16","APN-TCR",0.792447916666667
"17","EWW-TCR",0.865740740740741
"18","A11Va",0.757996632996633
"19","TCR-F5",0.850392817059484
"20","TCR-3598-2",0.857119341563786
"21","MBP-TCR",0.915340909090909
"22","B3K508",0.768518518518518
