"","tcr","AUC"
"1","a3a",0.858024691358025
"2","TIL1383I",0.668376068376068
"3","TCR81-14",0.64520202020202
"4","18A2",0.765451388888889
"5","NYE-S1",0.633217592592593
"6","TCR6",0.665625
"7","TCR7",0.669590643274854
"8","A6",0.555555555555556
"9","T1",0.975490196078431
"10","FLT3DY",0.670717592592593
"11","A23",0.5125
"12","TCR2-T",0.74599358974359
"13","R24",0.710811821922933
"14","868Z11",0.629774305555556
"15","TCR-1E6",0.713333333333333
"16","APN-TCR",0.722497795414462
"17","EWW-TCR",0.723730814639906
"18","A11Va",0.75976678550208
"19","TCR-F5",0.789667118098491
"20","TCR-3598-2",0.684116556186869
"21","MBP-TCR",0.756971153846154
"22","B3K508",0.827777777777778
