"","tcr","AUC"
"1","a3a",0.853907203907204
"2","TIL1383I",0.838095238095238
"3","TCR81-14",0.782738095238095
"4","18A2",0.723765432098765
"5","NYE-S1",0.790719696969697
"6","TCR6",0.677096052096052
"7","TCR7",0.65907029478458
"8","A6",0.715229215229215
"9","T1",0.753156565656566
"10","FLT3DY",0.81
"11","A23",0.636111111111111
"12","TCR2-T",0.743968253968254
"13","R24",0.864646464646465
"14","868Z11",0.748263888888889
"15","TCR-1E6",0.735785953177257
"16","APN-TCR",0.658851674641148
"17","EWW-TCR",0.780723905723906
"18","A11Va",0.798675683291068
"19","TCR-F5",0.89379709437849
"20","TCR-3598-2",0.892599296128708
"21","MBP-TCR",0.908547008547009
"22","B3K508",0.740123456790123
