"","tcr","AUC"
"1","a3a",0.859465020576132
"2","TIL1383I",0.606410256410256
"3","TCR81-14",0.748300310800311
"4","18A2",0.853703703703704
"5","NYE-S1",0.804398148148148
"6","TCR6",0.840162037037037
"7","TCR7",0.746588693957115
"8","A6",0.691468253968254
"9","T1",0.985294117647059
"10","FLT3DY",0.650462962962963
"11","A23",0.706327160493827
"12","TCR2-T",0.814903846153846
"13","R24",0.820239431350542
"14","868Z11",0.619357638888889
"15","TCR-1E6",0.841111111111111
"16","APN-TCR",0.711033950617284
"17","EWW-TCR",0.837367178276269
"18","A11Va",0.81918449197861
"19","TCR-F5",0.883717050383717
"20","TCR-3598-2",0.799577809343434
"21","MBP-TCR",0.866639957264957
"22","B3K508",0.631481481481481
