"","tcr","AUC"
"1","a3a",0.828130511463845
"2","TIL1383I",0.669305555555556
"3","TCR81-14",0.644623316498316
"4","18A2",0.791904761904762
"5","NYE-S1",0.721203926282051
"6","TCR6",0.697490253411306
"7","TCR7",0.68767217630854
"8","A6",0.657114127702363
"9","T1",0.683691756272401
"10","FLT3DY",0.61304012345679
"11","A23",0.692959770114942
"12","TCR2-T",0.774839743589744
"13","R24",0.684132996632997
"14","868Z11",0.592899659863946
"15","TCR-1E6",0.738218390804598
"16","APN-TCR",0.741025641025641
"17","EWW-TCR",0.787962962962963
"18","A11Va",0.813973063973064
"19","TCR-F5",0.815754931176387
"20","TCR-3598-2",0.749884259259259
"21","MBP-TCR",0.772109885620915
"22","B3K508",0.599116161616162
