"","tcr","AUC"
"1","a3a",0.920177045177045
"2","TIL1383I",0.641161616161616
"3","TCR81-14",0.728903619528619
"4","18A2",0.749912280701754
"5","NYE-S1",0.731481481481481
"6","TCR6",0.616749762583096
"7","TCR7",0.757227891156463
"8","A6",0.558767825311943
"9","T1",0.943965517241379
"10","FLT3DY",0.766003787878788
"11","A23",0.683366402116402
"12","TCR2-T",0.670018115942029
"13","R24",0.749485596707819
"14","868Z11",0.652695105820106
"15","TCR-1E6",0.679698216735254
"16","APN-TCR",0.701893939393939
"17","EWW-TCR",0.717724867724868
"18","A11Va",0.757523148148148
"19","TCR-F5",0.798631298449612
"20","TCR-3598-2",0.807491186839013
"21","MBP-TCR",0.811719576719577
"22","B3K508",0.66710758377425
