"","tcr","AUC"
"1","a3a",0.785405643738977
"2","TIL1383I",0.688611111111111
"3","TCR81-14",0.744896885521885
"4","18A2",0.663928571428571
"5","NYE-S1",0.57792467948718
"6","TCR6",0.740253411306043
"7","TCR7",0.488033746556474
"8","A6",0.649761186525892
"9","T1",0.71505376344086
"10","FLT3DY",0.508487654320988
"11","A23",0.450574712643678
"12","TCR2-T",0.649839743589744
"13","R24",0.701178451178451
"14","868Z11",0.790816326530612
"15","TCR-1E6",0.716091954022989
"16","APN-TCR",0.765897435897436
"17","EWW-TCR",0.739814814814815
"18","A11Va",0.707338536883992
"19","TCR-F5",0.751148538385128
"20","TCR-3598-2",0.747106481481482
"21","MBP-TCR",0.702512254901961
"22","B3K508",0.520833333333333
