"","tcr","AUC"
"1","a3a",0.85977366255144
"2","TIL1383I",0.647222222222222
"3","TCR81-14",0.740578865578866
"4","18A2",0.7984375
"5","NYE-S1",0.754224537037037
"6","TCR6",0.755671296296296
"7","TCR7",0.741106237816764
"8","A6",0.713789682539683
"9","T1",0.985294117647059
"10","FLT3DY",0.679108796296296
"11","A23",0.778703703703704
"12","TCR2-T",0.84642094017094
"13","R24",0.805649083426861
"14","868Z11",0.650173611111111
"15","TCR-1E6",0.696111111111111
"16","APN-TCR",0.713293650793651
"17","EWW-TCR",0.821428571428571
"18","A11Va",0.752042483660131
"19","TCR-F5",0.825148678089854
"20","TCR-3598-2",0.791163589015151
"21","MBP-TCR",0.867307692307692
"22","B3K508",0.624074074074074
