"","tcr","AUC"
"1","a3a",0.828510378510379
"2","TIL1383I",0.801904761904762
"3","TCR81-14",0.782188644688645
"4","18A2",0.61276455026455
"5","NYE-S1",0.706334175084175
"6","TCR6",0.678418803418803
"7","TCR7",0.625113378684807
"8","A6",0.644085081585082
"9","T1",0.821969696969697
"10","FLT3DY",0.712391304347826
"11","A23",0.615384615384615
"12","TCR2-T",0.628333333333333
"13","R24",0.771212121212121
"14","868Z11",0.725694444444444
"15","TCR-1E6",0.672240802675585
"16","APN-TCR",0.72488038277512
"17","EWW-TCR",0.65976430976431
"18","A11Va",0.722809242040011
"19","TCR-F5",0.763321949368461
"20","TCR-3598-2",0.866621417797888
"21","MBP-TCR",0.828005698005698
"22","B3K508",0.637962962962963
