"","tcr","AUC"
"1","a3a",0.79041514041514
"2","TIL1383I",0.854761904761905
"3","TCR81-14",0.781776556776557
"4","18A2",0.715167548500882
"5","NYE-S1",0.733848905723906
"6","TCR6",0.694139194139194
"7","TCR7",0.667517006802721
"8","A6",0.671814296814297
"9","T1",0.748737373737374
"10","FLT3DY",0.736304347826087
"11","A23",0.72457264957265
"12","TCR2-T",0.70968253968254
"13","R24",0.821843434343434
"14","868Z11",0.730902777777778
"15","TCR-1E6",0.732813080639168
"16","APN-TCR",0.755422647527911
"17","EWW-TCR",0.815740740740741
"18","A11Va",0.753346012961398
"19","TCR-F5",0.823900905296254
"20","TCR-3598-2",0.848471593765711
"21","MBP-TCR",0.854700854700855
"22","B3K508",0.645061728395062
