"","tcr","AUC"
"1","a3a",0.868518518518518
"2","TIL1383I",0.724722222222222
"3","TCR81-14",0.724694865319865
"4","18A2",0.783869047619048
"5","NYE-S1",0.811648637820513
"6","TCR6",0.811038011695907
"7","TCR7",0.668818870523416
"8","A6",0.594331322272499
"9","T1",0.674731182795699
"10","FLT3DY",0.875
"11","A23",0.763505747126437
"12","TCR2-T",0.795940170940171
"13","R24",0.819339225589226
"14","868Z11",0.744047619047619
"15","TCR-1E6",0.789655172413793
"16","APN-TCR",0.76801282051282
"17","EWW-TCR",0.820138888888889
"18","A11Va",0.767944597490052
"19","TCR-F5",0.858880552007947
"20","TCR-3598-2",0.874510327635328
"21","MBP-TCR",0.846915849673203
"22","B3K508",0.723169191919192
