"","tcr","AUC"
"1","a3a",0.849450549450549
"2","TIL1383I",0.878730158730159
"3","TCR81-14",0.701694139194139
"4","18A2",0.731812169312169
"5","NYE-S1",0.762100168350168
"6","TCR6",0.722883597883598
"7","TCR7",0.69297052154195
"8","A6",0.703768453768454
"9","T1",0.619318181818182
"10","FLT3DY",0.801159420289855
"11","A23",0.690384615384615
"12","TCR2-T",0.755634920634921
"13","R24",0.839393939393939
"14","868Z11",0.631944444444444
"15","TCR-1E6",0.646228167967298
"16","APN-TCR",0.7542663476874
"17","EWW-TCR",0.819149831649832
"18","A11Va",0.789835164835165
"19","TCR-F5",0.857422616143546
"20","TCR-3598-2",0.816837606837607
"21","MBP-TCR",0.877777777777778
"22","B3K508",0.670061728395062
