"","tcr","AUC"
"1","a3a",0.873559670781893
"2","TIL1383I",0.650213675213675
"3","TCR81-14",0.776709401709402
"4","18A2",0.845717592592593
"5","NYE-S1",0.809143518518519
"6","TCR6",0.853472222222222
"7","TCR7",0.675438596491228
"8","A6",0.687003968253968
"9","T1",0.977941176470588
"10","FLT3DY",0.662905092592593
"11","A23",0.708333333333333
"12","TCR2-T",0.843215811965812
"13","R24",0.807332585110363
"14","868Z11",0.668402777777778
"15","TCR-1E6",0.887222222222222
"16","APN-TCR",0.713018077601411
"17","EWW-TCR",0.817640692640693
"18","A11Va",0.779931669637552
"19","TCR-F5",0.863171995524937
"20","TCR-3598-2",0.80859375
"21","MBP-TCR",0.881837606837607
"22","B3K508",0.65
