"","tcr","AUC"
"1","a3a",0.951770451770452
"2","TIL1383I",0.551515151515152
"3","TCR81-14",0.72337962962963
"4","18A2",0.736710526315789
"5","NYE-S1",0.73287037037037
"6","TCR6",0.830365622032289
"7","TCR7",0.64328231292517
"8","A6",0.613803475935829
"9","T1",0.90948275862069
"10","FLT3DY",0.820643939393939
"11","A23",0.683862433862434
"12","TCR2-T",0.665942028985507
"13","R24",0.783024691358025
"14","868Z11",0.645585317460317
"15","TCR-1E6",0.775034293552812
"16","APN-TCR",0.714772727272727
"17","EWW-TCR",0.780202821869489
"18","A11Va",0.827112268518518
"19","TCR-F5",0.851676894918174
"20","TCR-3598-2",0.799211711711712
"21","MBP-TCR",0.858280423280423
"22","B3K508",0.680776014109347
