"","tcr","AUC"
"1","a3a",0.921703296703297
"2","TIL1383I",0.528282828282828
"3","TCR81-14",0.587752525252525
"4","18A2",0.808157894736842
"5","NYE-S1",0.659953703703704
"6","TCR6",0.684532288698955
"7","TCR7",0.696428571428571
"8","A6",0.545176024955437
"9","T1",0.762931034482759
"10","FLT3DY",0.73342803030303
"11","A23",0.776785714285714
"12","TCR2-T",0.528623188405797
"13","R24",0.806893004115226
"14","868Z11",0.635333994708995
"15","TCR-1E6",0.670096021947874
"16","APN-TCR",0.705871212121212
"17","EWW-TCR",0.729982363315697
"18","A11Va",0.776909722222222
"19","TCR-F5",0.76088770456503
"20","TCR-3598-2",0.789781629455543
"21","MBP-TCR",0.723148148148148
"22","B3K508",0.722222222222222
