"","tcr","AUC"
"1","a3a",0.854497354497354
"2","TIL1383I",0.7
"3","TCR81-14",0.753840488215488
"4","18A2",0.787559523809524
"5","NYE-S1",0.691256009615385
"6","TCR6",0.863791423001949
"7","TCR7",0.727789256198347
"8","A6",0.63700351935646
"9","T1",0.705197132616487
"10","FLT3DY",0.856867283950617
"11","A23",0.596120689655172
"12","TCR2-T",0.759615384615385
"13","R24",0.805345117845118
"14","868Z11",0.628401360544218
"15","TCR-1E6",0.682183908045977
"16","APN-TCR",0.785128205128205
"17","EWW-TCR",0.853703703703704
"18","A11Va",0.726392715029079
"19","TCR-F5",0.842251135234852
"20","TCR-3598-2",0.890420227920228
"21","MBP-TCR",0.84936683006536
"22","B3K508",0.67834595959596
