"","tcr","AUC"
"1","a3a",0.990740740740741
"2","TIL1383I",0.842328042328042
"3","TCR81-14",0.757440476190476
"4","18A2",0.875925925925926
"5","NYE-S1",0.792467948717949
"6","TCR6",0.803240740740741
"7","TCR7",0.743641774891775
"8","A6",0.747245179063361
"9","T1",0.57010582010582
"10","FLT3DY",0.872076023391813
"11","A23",0.742063492063492
"12","TCR2-T",0.819907407407407
"13","R24",0.92485119047619
"14","868Z11",0.833333333333333
"15","TCR-1E6",0.773148148148148
"16","APN-TCR",0.811458333333333
"17","EWW-TCR",0.881018518518519
"18","A11Va",0.812962962962963
"19","TCR-F5",0.861840628507295
"20","TCR-3598-2",0.882335390946502
"21","MBP-TCR",0.911742424242424
"22","B3K508",0.800925925925926
