"","tcr","AUC"
"1","a3a",0.828042328042328
"2","TIL1383I",0.684722222222222
"3","TCR81-14",0.674347643097643
"4","18A2",0.7875
"5","NYE-S1",0.717548076923077
"6","TCR6",0.892665692007797
"7","TCR7",0.833161157024793
"8","A6",0.609791352438411
"9","T1",0.721326164874552
"10","FLT3DY",0.911265432098765
"11","A23",0.650287356321839
"12","TCR2-T",0.74465811965812
"13","R24",0.787247474747475
"14","868Z11",0.608205782312925
"15","TCR-1E6",0.65617816091954
"16","APN-TCR",0.809294871794872
"17","EWW-TCR",0.877083333333333
"18","A11Va",0.732438016528926
"19","TCR-F5",0.861066765999716
"20","TCR-3598-2",0.873005698005698
"21","MBP-TCR",0.821078431372549
"22","B3K508",0.755681818181818
