"","tcr","AUC"
"1","a3a",0.814726631393298
"2","TIL1383I",0.771388888888889
"3","TCR81-14",0.731428872053872
"4","18A2",0.790654761904762
"5","NYE-S1",0.714042467948718
"6","TCR6",0.849415204678363
"7","TCR7",0.754734848484849
"8","A6",0.607843137254902
"9","T1",0.684587813620072
"10","FLT3DY",0.811921296296296
"11","A23",0.659770114942529
"12","TCR2-T",0.788461538461538
"13","R24",0.801662457912458
"14","868Z11",0.746811224489796
"15","TCR-1E6",0.769827586206897
"16","APN-TCR",0.783461538461539
"17","EWW-TCR",0.864236111111111
"18","A11Va",0.792431894704622
"19","TCR-F5",0.859527990634312
"20","TCR-3598-2",0.846376424501424
"21","MBP-TCR",0.865145016339869
"22","B3K508",0.674873737373737
