"","tcr","AUC"
"1","a3a",0.881501831501831
"2","TIL1383I",0.748412698412698
"3","TCR81-14",0.597710622710623
"4","18A2",0.685736331569665
"5","NYE-S1",0.725326178451178
"6","TCR6",0.591829466829467
"7","TCR7",0.711111111111111
"8","A6",0.690996503496504
"9","T1",0.883838383838384
"10","FLT3DY",0.678478260869565
"11","A23",0.719230769230769
"12","TCR2-T",0.714444444444444
"13","R24",0.733838383838384
"14","868Z11",0.829861111111111
"15","TCR-1E6",0.675027870680045
"16","APN-TCR",0.74377990430622
"17","EWW-TCR",0.694107744107744
"18","A11Va",0.820477599323753
"19","TCR-F5",0.821644440830487
"20","TCR-3598-2",0.85805932629462
"21","MBP-TCR",0.818746438746439
"22","B3K508",0.602160493827161
