"","tcr","AUC"
"1","a3a",0.983796296296296
"2","TIL1383I",0.936507936507937
"3","TCR81-14",0.757688492063492
"4","18A2",0.835416666666667
"5","NYE-S1",0.647035256410256
"6","TCR6",0.696469907407407
"7","TCR7",0.740395021645022
"8","A6",0.686088154269972
"9","T1",0.665343915343915
"10","FLT3DY",0.839546783625731
"11","A23",0.806547619047619
"12","TCR2-T",0.702314814814815
"13","R24",0.838293650793651
"14","868Z11",0.657894736842105
"15","TCR-1E6",0.665740740740741
"16","APN-TCR",0.753255208333333
"17","EWW-TCR",0.793518518518519
"18","A11Va",0.799242424242424
"19","TCR-F5",0.822783389450056
"20","TCR-3598-2",0.790792181069959
"21","MBP-TCR",0.950441919191919
"22","B3K508",0.736111111111111
