"","tcr","AUC"
"1","a3a",0.858730158730159
"2","TIL1383I",0.884126984126984
"3","TCR81-14",0.731227106227106
"4","18A2",0.716931216931217
"5","NYE-S1",0.767939814814815
"6","TCR6",0.672415547415547
"7","TCR7",0.603854875283447
"8","A6",0.677447552447553
"9","T1",0.583333333333333
"10","FLT3DY",0.847028985507246
"11","A23",0.591880341880342
"12","TCR2-T",0.70531746031746
"13","R24",0.843434343434343
"14","868Z11",0.647569444444444
"15","TCR-1E6",0.666480862133036
"16","APN-TCR",0.728907496012759
"17","EWW-TCR",0.78270202020202
"18","A11Va",0.797795153564384
"19","TCR-F5",0.854793462351602
"20","TCR-3598-2",0.84875816993464
"21","MBP-TCR",0.861111111111111
"22","B3K508",0.65679012345679
