"","tcr","AUC"
"1","a3a",0.921932234432234
"2","TIL1383I",0.766666666666667
"3","TCR81-14",0.722906144781145
"4","18A2",0.784736842105263
"5","NYE-S1",0.777777777777778
"6","TCR6",0.821343779677113
"7","TCR7",0.710459183673469
"8","A6",0.648340017825312
"9","T1",0.842672413793103
"10","FLT3DY",0.655776515151515
"11","A23",0.553075396825397
"12","TCR2-T",0.711594202898551
"13","R24",0.791563786008231
"14","868Z11",0.622437169312169
"15","TCR-1E6",0.744855967078189
"16","APN-TCR",0.629356060606061
"17","EWW-TCR",0.721781305114638
"18","A11Va",0.73755787037037
"19","TCR-F5",0.84630706287683
"20","TCR-3598-2",0.828819036427732
"21","MBP-TCR",0.854417989417989
"22","B3K508",0.720458553791887
