"","tcr","AUC"
"1","a3a",0.852520576131687
"2","TIL1383I",0.613141025641026
"3","TCR81-14",0.754127816627817
"4","18A2",0.861574074074074
"5","NYE-S1",0.804108796296296
"6","TCR6",0.778240740740741
"7","TCR7",0.746466861598441
"8","A6",0.71453373015873
"9","T1",0.990196078431373
"10","FLT3DY",0.671006944444444
"11","A23",0.71466049382716
"12","TCR2-T",0.844284188034188
"13","R24",0.815750093527871
"14","868Z11",0.66015625
"15","TCR-1E6",0.861666666666667
"16","APN-TCR",0.689704585537919
"17","EWW-TCR",0.814590712317985
"18","A11Va",0.759024064171123
"19","TCR-F5",0.864796168717737
"20","TCR-3598-2",0.818842724116162
"21","MBP-TCR",0.874172008547009
"22","B3K508",0.556481481481481
