"","tcr","AUC"
"1","a3a",0.846459096459096
"2","TIL1383I",0.81968253968254
"3","TCR81-14",0.742216117216117
"4","18A2",0.741732804232804
"5","NYE-S1",0.812184343434343
"6","TCR6",0.722171347171347
"7","TCR7",0.667517006802721
"8","A6",0.762334887334887
"9","T1",0.746212121212121
"10","FLT3DY",0.77768115942029
"11","A23",0.747008547008547
"12","TCR2-T",0.735079365079365
"13","R24",0.872727272727273
"14","868Z11",0.881944444444444
"15","TCR-1E6",0.781958379784467
"16","APN-TCR",0.715031897926635
"17","EWW-TCR",0.756734006734007
"18","A11Va",0.801704705550859
"19","TCR-F5",0.864700222258362
"20","TCR-3598-2",0.847350427350427
"21","MBP-TCR",0.837179487179487
"22","B3K508",0.79320987654321
