"","tcr","AUC"
"1","a3a",0.817680776014109
"2","TIL1383I",0.693055555555556
"3","TCR81-14",0.688815235690236
"4","18A2",0.798035714285714
"5","NYE-S1",0.678635817307692
"6","TCR6",0.796844541910331
"7","TCR7",0.794593663911846
"8","A6",0.516088486676722
"9","T1",0.656810035842294
"10","FLT3DY",0.799382716049383
"11","A23",0.536925287356322
"12","TCR2-T",0.775373931623932
"13","R24",0.724957912457912
"14","868Z11",0.856292517006803
"15","TCR-1E6",0.751867816091954
"16","APN-TCR",0.737179487179487
"17","EWW-TCR",0.846643518518519
"18","A11Va",0.798477196204469
"19","TCR-F5",0.83170586774514
"20","TCR-3598-2",0.855279558404558
"21","MBP-TCR",0.816176470588235
"22","B3K508",0.706439393939394
