"","tcr","AUC"
"1","a3a",0.919337606837607
"2","TIL1383I",0.718939393939394
"3","TCR81-14",0.767308501683502
"4","18A2",0.80030701754386
"5","NYE-S1",0.736342592592593
"6","TCR6",0.789173789173789
"7","TCR7",0.662414965986395
"8","A6",0.587399732620321
"9","T1",0.974137931034483
"10","FLT3DY",0.936458333333333
"11","A23",0.628968253968254
"12","TCR2-T",0.65
"13","R24",0.831481481481481
"14","868Z11",0.703621031746032
"15","TCR-1E6",0.728395061728395
"16","APN-TCR",0.703503787878788
"17","EWW-TCR",0.789594356261023
"18","A11Va",0.851273148148148
"19","TCR-F5",0.865572512919897
"20","TCR-3598-2",0.826449275362319
"21","MBP-TCR",0.876428571428571
"22","B3K508",0.654761904761905
