"","tcr","AUC"
"1","a3a",0.876373626373626
"2","TIL1383I",0.742857142857143
"3","TCR81-14",0.603525641025641
"4","18A2",0.69075176366843
"5","NYE-S1",0.774305555555556
"6","TCR6",0.618182743182743
"7","TCR7",0.667120181405896
"8","A6",0.661130536130536
"9","T1",0.804292929292929
"10","FLT3DY",0.725797101449275
"11","A23",0.54465811965812
"12","TCR2-T",0.597301587301587
"13","R24",0.741414141414141
"14","868Z11",0.527777777777778
"15","TCR-1E6",0.75436640654032
"16","APN-TCR",0.675318979266348
"17","EWW-TCR",0.683796296296296
"18","A11Va",0.774408284023669
"19","TCR-F5",0.826021846370684
"20","TCR-3598-2",0.691020613373555
"21","MBP-TCR",0.820769230769231
"22","B3K508",0.688271604938272
