"","tcr","AUC"
"1","a3a",0.895680708180708
"2","TIL1383I",0.757575757575758
"3","TCR81-14",0.787826178451178
"4","18A2",0.685438596491228
"5","NYE-S1",0.708333333333333
"6","TCR6",0.704415954415954
"7","TCR7",0.663265306122449
"8","A6",0.623663101604278
"9","T1",0.857758620689655
"10","FLT3DY",0.666856060606061
"11","A23",0.53968253968254
"12","TCR2-T",0.557880434782609
"13","R24",0.71059670781893
"14","868Z11",0.636574074074074
"15","TCR-1E6",0.728395061728395
"16","APN-TCR",0.624526515151515
"17","EWW-TCR",0.732539682539682
"18","A11Va",0.70240162037037
"19","TCR-F5",0.763612995262705
"20","TCR-3598-2",0.803711320015668
"21","MBP-TCR",0.821666666666667
"22","B3K508",0.470899470899471
