"","tcr","AUC"
"1","a3a",0.882478632478632
"2","TIL1383I",0.779292929292929
"3","TCR81-14",0.753945707070707
"4","18A2",0.703947368421053
"5","NYE-S1",0.695833333333333
"6","TCR6",0.675213675213675
"7","TCR7",0.694727891156463
"8","A6",0.585617201426025
"9","T1",0.818965517241379
"10","FLT3DY",0.833617424242424
"11","A23",0.604332010582011
"12","TCR2-T",0.611594202898551
"13","R24",0.783847736625514
"14","868Z11",0.625578703703704
"15","TCR-1E6",0.845679012345679
"16","APN-TCR",0.721496212121212
"17","EWW-TCR",0.733024691358025
"18","A11Va",0.746383101851852
"19","TCR-F5",0.775563899655469
"20","TCR-3598-2",0.776503133568351
"21","MBP-TCR",0.829497354497355
"22","B3K508",0.652557319223986
