"","tcr","AUC"
"1","a3a",0.828998778998779
"2","TIL1383I",0.80047619047619
"3","TCR81-14",0.749450549450549
"4","18A2",0.752314814814815
"5","NYE-S1",0.711700336700337
"6","TCR6",0.733872608872609
"7","TCR7",0.682596371882086
"8","A6",0.59697940947941
"9","T1",0.591540404040404
"10","FLT3DY",0.735
"11","A23",0.597649572649573
"12","TCR2-T",0.717936507936508
"13","R24",0.79709595959596
"14","868Z11",0.71875
"15","TCR-1E6",0.640003716090673
"16","APN-TCR",0.667145135566188
"17","EWW-TCR",0.670580808080808
"18","A11Va",0.778564384333615
"19","TCR-F5",0.804812435626389
"20","TCR-3598-2",0.854077425842132
"21","MBP-TCR",0.809230769230769
"22","B3K508",0.58858024691358
