"","tcr","AUC"
"1","a3a",0.84673721340388
"2","TIL1383I",0.628055555555556
"3","TCR81-14",0.680029461279461
"4","18A2",0.817976190476191
"5","NYE-S1",0.721153846153846
"6","TCR6",0.784722222222222
"7","TCR7",0.692148760330579
"8","A6",0.677664655605832
"9","T1",0.739247311827957
"10","FLT3DY",0.770833333333333
"11","A23",0.612356321839081
"12","TCR2-T",0.733173076923077
"13","R24",0.75273569023569
"14","868Z11",0.737457482993197
"15","TCR-1E6",0.705459770114943
"16","APN-TCR",0.762307692307692
"17","EWW-TCR",0.862384259259259
"18","A11Va",0.739784205693297
"19","TCR-F5",0.837869838229034
"20","TCR-3598-2",0.821020299145299
"21","MBP-TCR",0.816023284313726
"22","B3K508",0.537247474747475
