"","tcr","AUC"
"1","a3a",0.969328703703704
"2","TIL1383I",0.80952380952381
"3","TCR81-14",0.670014880952381
"4","18A2",0.79375
"5","NYE-S1",0.747996794871795
"6","TCR6",0.795138888888889
"7","TCR7",0.621617965367965
"8","A6",0.725482093663912
"9","T1",0.517195767195767
"10","FLT3DY",0.808479532163743
"11","A23",0.821428571428571
"12","TCR2-T",0.853009259259259
"13","R24",0.948412698412698
"14","868Z11",0.737468671679198
"15","TCR-1E6",0.737037037037037
"16","APN-TCR",0.795052083333333
"17","EWW-TCR",0.875231481481481
"18","A11Va",0.808249158249158
"19","TCR-F5",0.836153198653199
"20","TCR-3598-2",0.769279835390946
"21","MBP-TCR",0.899368686868687
"22","B3K508",0.712962962962963
