"","tcr","AUC"
"1","a3a",0.991898148148148
"2","TIL1383I",0.803968253968254
"3","TCR81-14",0.766865079365079
"4","18A2",0.878472222222222
"5","NYE-S1",0.817574786324786
"6","TCR6",0.841435185185185
"7","TCR7",0.769751082251082
"8","A6",0.83030303030303
"9","T1",0.691137566137566
"10","FLT3DY",0.866959064327485
"11","A23",0.760912698412698
"12","TCR2-T",0.864351851851852
"13","R24",0.933531746031746
"14","868Z11",0.774436090225564
"15","TCR-1E6",0.715740740740741
"16","APN-TCR",0.818619791666667
"17","EWW-TCR",0.856597222222222
"18","A11Va",0.785690235690236
"19","TCR-F5",0.856397306397306
"20","TCR-3598-2",0.899578189300412
"21","MBP-TCR",0.898863636363636
"22","B3K508",0.796296296296296
