"","tcr","AUC"
"1","a3a",0.846913580246914
"2","TIL1383I",0.611645299145299
"3","TCR81-14",0.776320901320901
"4","18A2",0.785127314814815
"5","NYE-S1",0.755787037037037
"6","TCR6",0.814930555555555
"7","TCR7",0.658503898635478
"8","A6",0.63764880952381
"9","T1",0.975490196078431
"10","FLT3DY",0.677662037037037
"11","A23",0.729012345679012
"12","TCR2-T",0.825320512820513
"13","R24",0.767489711934156
"14","868Z11",0.60546875
"15","TCR-1E6",0.869722222222222
"16","APN-TCR",0.685074955908289
"17","EWW-TCR",0.797914207005116
"18","A11Va",0.717691622103387
"19","TCR-F5",0.834594398319888
"20","TCR-3598-2",0.787918244949495
"21","MBP-TCR",0.864396367521368
"22","B3K508",0.466666666666667
