"","tcr","AUC"
"1","a3a",0.918803418803419
"2","TIL1383I",0.826767676767677
"3","TCR81-14",0.808869949494949
"4","18A2",0.82828947368421
"5","NYE-S1",0.769212962962963
"6","TCR6",0.804012345679012
"7","TCR7",0.69812925170068
"8","A6",0.591354723707665
"9","T1",0.982758620689655
"10","FLT3DY",0.89375
"11","A23",0.62119708994709
"12","TCR2-T",0.792753623188406
"13","R24",0.875720164609054
"14","868Z11",0.710565476190476
"15","TCR-1E6",0.756172839506173
"16","APN-TCR",0.676609848484849
"17","EWW-TCR",0.805202821869489
"18","A11Va",0.842881944444444
"19","TCR-F5",0.869145671834625
"20","TCR-3598-2",0.837519584802193
"21","MBP-TCR",0.878888888888889
"22","B3K508",0.674603174603175
