"","tcr","AUC"
"1","a3a",0.831834215167549
"2","TIL1383I",0.764722222222222
"3","TCR81-14",0.709859006734007
"4","18A2",0.763511904761905
"5","NYE-S1",0.790364583333333
"6","TCR6",0.784722222222222
"7","TCR7",0.744146005509642
"8","A6",0.573340874811463
"9","T1",0.671146953405018
"10","FLT3DY",0.821759259259259
"11","A23",0.626436781609195
"12","TCR2-T",0.795940170940171
"13","R24",0.797453703703704
"14","868Z11",0.819302721088435
"15","TCR-1E6",0.752729885057471
"16","APN-TCR",0.769487179487179
"17","EWW-TCR",0.890972222222222
"18","A11Va",0.764194980104071
"19","TCR-F5",0.863683127572016
"20","TCR-3598-2",0.860630341880342
"21","MBP-TCR",0.886897467320261
"22","B3K508",0.733585858585859
