"","tcr","AUC"
"1","a3a",0.987847222222222
"2","TIL1383I",0.814814814814815
"3","TCR81-14",0.772569444444444
"4","18A2",0.843055555555556
"5","NYE-S1",0.676282051282051
"6","TCR6",0.750868055555556
"7","TCR7",0.690746753246753
"8","A6",0.718732782369146
"9","T1",0.636243386243386
"10","FLT3DY",0.908991228070175
"11","A23",0.670634920634921
"12","TCR2-T",0.723148148148148
"13","R24",0.875
"14","868Z11",0.760651629072682
"15","TCR-1E6",0.734259259259259
"16","APN-TCR",0.792708333333333
"17","EWW-TCR",0.861805555555556
"18","A11Va",0.803367003367003
"19","TCR-F5",0.883417508417508
"20","TCR-3598-2",0.900051440329218
"21","MBP-TCR",0.955050505050505
"22","B3K508",0.861111111111111
