"","tcr","AUC"
"1","a3a",0.871913580246914
"2","TIL1383I",0.678205128205128
"3","TCR81-14",0.68521756021756
"4","18A2",0.827372685185185
"5","NYE-S1",0.790972222222222
"6","TCR6",0.739814814814815
"7","TCR7",0.694809941520468
"8","A6",0.702380952380952
"9","T1",0.980392156862745
"10","FLT3DY",0.513310185185185
"11","A23",0.710648148148148
"12","TCR2-T",0.748397435897436
"13","R24",0.710998877665544
"14","868Z11",0.634114583333333
"15","TCR-1E6",0.878888888888889
"16","APN-TCR",0.683256172839506
"17","EWW-TCR",0.822264856355766
"18","A11Va",0.716651812240048
"19","TCR-F5",0.82748434709219
"20","TCR-3598-2",0.735361426767677
"21","MBP-TCR",0.873263888888889
"22","B3K508",0.669444444444445
