"","tcr","AUC"
"1","a3a",0.890033577533577
"2","TIL1383I",0.758080808080808
"3","TCR81-14",0.65167297979798
"4","18A2",0.749385964912281
"5","NYE-S1",0.668865740740741
"6","TCR6",0.708808167141501
"7","TCR7",0.681122448979592
"8","A6",0.522560160427808
"9","T1",0.875
"10","FLT3DY",0.772632575757576
"11","A23",0.620535714285714
"12","TCR2-T",0.603804347826087
"13","R24",0.671707818930041
"14","868Z11",0.720238095238095
"15","TCR-1E6",0.783950617283951
"16","APN-TCR",0.61969696969697
"17","EWW-TCR",0.726543209876543
"18","A11Va",0.704716435185185
"19","TCR-F5",0.724873492678725
"20","TCR-3598-2",0.712573443008226
"21","MBP-TCR",0.765529100529101
"22","B3K508",0.688712522045855
