"","tcr","AUC"
"1","a3a",0.988425925925926
"2","TIL1383I",0.711640211640212
"3","TCR81-14",0.753348214285714
"4","18A2",0.71875
"5","NYE-S1",0.763888888888889
"6","TCR6",0.826967592592593
"7","TCR7",0.754193722943723
"8","A6",0.758953168044077
"9","T1",0.794312169312169
"10","FLT3DY",0.896929824561403
"11","A23",0.779761904761905
"12","TCR2-T",0.763888888888889
"13","R24",0.915178571428571
"14","868Z11",0.712406015037594
"15","TCR-1E6",0.582407407407407
"16","APN-TCR",0.80859375
"17","EWW-TCR",0.901388888888889
"18","A11Va",0.716750841750842
"19","TCR-F5",0.841778900112233
"20","TCR-3598-2",0.851738683127572
"21","MBP-TCR",0.839646464646465
"22","B3K508",0.694444444444444
