"","tcr","AUC"
"1","a3a",0.870679012345679
"2","TIL1383I",0.632799145299145
"3","TCR81-14",0.685606060606061
"4","18A2",0.771585648148148
"5","NYE-S1",0.745543981481481
"6","TCR6",0.783680555555556
"7","TCR7",0.858674463937622
"8","A6",0.653149801587302
"9","T1",0.985294117647059
"10","FLT3DY",0.548900462962963
"11","A23",0.729938271604938
"12","TCR2-T",0.559561965811966
"13","R24",0.732136176580621
"14","868Z11",0.56640625
"15","TCR-1E6",0.829166666666667
"16","APN-TCR",0.612213403880071
"17","EWW-TCR",0.743358913813459
"18","A11Va",0.785056446821153
"19","TCR-F5",0.769431195901784
"20","TCR-3598-2",0.682045059974748
"21","MBP-TCR",0.851762820512821
"22","B3K508",0.465740740740741
