"","tcr","AUC"
"1","a3a",0.866100823045267
"2","TIL1383I",0.63707264957265
"3","TCR81-14",0.736596736596737
"4","18A2",0.802662037037037
"5","NYE-S1",0.78900462962963
"6","TCR6",0.673032407407407
"7","TCR7",0.65119395711501
"8","A6",0.696428571428571
"9","T1",0.980392156862745
"10","FLT3DY",0.642071759259259
"11","A23",0.672530864197531
"12","TCR2-T",0.818910256410256
"13","R24",0.792181069958848
"14","868Z11",0.682725694444444
"15","TCR-1E6",0.535
"16","APN-TCR",0.640432098765432
"17","EWW-TCR",0.81232782369146
"18","A11Va",0.684640522875817
"19","TCR-F5",0.810231800427879
"20","TCR-3598-2",0.812125157828283
"21","MBP-TCR",0.834775641025641
"22","B3K508",0.847222222222222
