"","tcr","AUC"
"1","a3a",0.891941391941392
"2","TIL1383I",0.855050505050505
"3","TCR81-14",0.770412457912458
"4","18A2",0.809736842105263
"5","NYE-S1",0.730787037037037
"6","TCR6",0.767509496676163
"7","TCR7",0.697278911564626
"8","A6",0.614416221033868
"9","T1",0.803879310344828
"10","FLT3DY",0.909659090909091
"11","A23",0.654100529100529
"12","TCR2-T",0.722101449275362
"13","R24",0.856995884773663
"14","868Z11",0.687830687830688
"15","TCR-1E6",0.81241426611797
"16","APN-TCR",0.669318181818182
"17","EWW-TCR",0.783201058201058
"18","A11Va",0.83521412037037
"19","TCR-F5",0.868405469422911
"20","TCR-3598-2",0.817180767724246
"21","MBP-TCR",0.866984126984127
"22","B3K508",0.574074074074074
