"","tcr","AUC"
"1","a3a",0.982060185185185
"2","TIL1383I",0.801587301587302
"3","TCR81-14",0.721974206349206
"4","18A2",0.813888888888889
"5","NYE-S1",0.786324786324786
"6","TCR6",0.837673611111111
"7","TCR7",0.735660173160173
"8","A6",0.693801652892562
"9","T1",0.636904761904762
"10","FLT3DY",0.837719298245614
"11","A23",0.79265873015873
"12","TCR2-T",0.858796296296296
"13","R24",0.83531746031746
"14","868Z11",0.845238095238095
"15","TCR-1E6",0.681481481481481
"16","APN-TCR",0.855208333333333
"17","EWW-TCR",0.821064814814815
"18","A11Va",0.775252525252525
"19","TCR-F5",0.822138047138047
"20","TCR-3598-2",0.870102880658436
"21","MBP-TCR",0.866603535353535
"22","B3K508",0.800925925925926
