"","tcr","AUC"
"1","a3a",0.818606701940035
"2","TIL1383I",0.631111111111111
"3","TCR81-14",0.817971380471381
"4","18A2",0.722083333333333
"5","NYE-S1",0.785606971153846
"6","TCR6",0.769615009746589
"7","TCR7",0.71986914600551
"8","A6",0.47605580693816
"9","T1",1
"10","FLT3DY",0.819637345679012
"11","A23",0.723132183908046
"12","TCR2-T",0.642895299145299
"13","R24",0.767887205387205
"14","868Z11",0.717474489795918
"15","TCR-1E6",0.775862068965517
"16","APN-TCR",0.770705128205128
"17","EWW-TCR",0.81400462962963
"18","A11Va",0.765955004591368
"19","TCR-F5",0.77156059316021
"20","TCR-3598-2",0.823228276353276
"21","MBP-TCR",0.770909926470588
"22","B3K508",0.610479797979798
