"","tcr","AUC"
"1","a3a",0.869650205761317
"2","TIL1383I",0.629487179487179
"3","TCR81-14",0.750145687645688
"4","18A2",0.838310185185185
"5","NYE-S1",0.827025462962963
"6","TCR6",0.786689814814815
"7","TCR7",0.715521442495127
"8","A6",0.604786706349206
"9","T1",0.980392156862745
"10","FLT3DY",0.661458333333333
"11","A23",0.782561728395062
"12","TCR2-T",0.791399572649573
"13","R24",0.813786008230453
"14","868Z11",0.606770833333333
"15","TCR-1E6",0.796666666666667
"16","APN-TCR",0.658013668430335
"17","EWW-TCR",0.820641479732389
"18","A11Va",0.757055852644088
"19","TCR-F5",0.858765628373471
"20","TCR-3598-2",0.796648121843434
"21","MBP-TCR",0.888541666666667
"22","B3K508",0.794444444444445
