"","tcr","AUC"
"1","a3a",0.858180708180708
"2","TIL1383I",0.786031746031746
"3","TCR81-14",0.670787545787546
"4","18A2",0.669201940035273
"5","NYE-S1",0.797874579124579
"6","TCR6",0.644892144892145
"7","TCR7",0.728798185941043
"8","A6",0.671182983682984
"9","T1",0.547348484848485
"10","FLT3DY",0.736666666666667
"11","A23",0.67008547008547
"12","TCR2-T",0.683412698412698
"13","R24",0.854292929292929
"14","868Z11",0.763888888888889
"15","TCR-1E6",0.664065403195838
"16","APN-TCR",0.636961722488038
"17","EWW-TCR",0.683249158249158
"18","A11Va",0.778317836010144
"19","TCR-F5",0.792527240201659
"20","TCR-3598-2",0.824710910005028
"21","MBP-TCR",0.802336182336182
"22","B3K508",0.678086419753086
