"","tcr","AUC"
"1","a3a",0.978587962962963
"2","TIL1383I",0.745502645502646
"3","TCR81-14",0.714037698412698
"4","18A2",0.781944444444444
"5","NYE-S1",0.830929487179487
"6","TCR6",0.822916666666667
"7","TCR7",0.737824675324675
"8","A6",0.808953168044077
"9","T1",0.597883597883598
"10","FLT3DY",0.78874269005848
"11","A23",0.643849206349206
"12","TCR2-T",0.874074074074074
"13","R24",0.912698412698413
"14","868Z11",0.863408521303258
"15","TCR-1E6",0.705555555555555
"16","APN-TCR",0.85625
"17","EWW-TCR",0.875231481481481
"18","A11Va",0.714814814814815
"19","TCR-F5",0.813439955106622
"20","TCR-3598-2",0.841635802469136
"21","MBP-TCR",0.905050505050505
"22","B3K508",0.875
