"","tcr","AUC"
"1","a3a",0.822795414462081
"2","TIL1383I",0.646388888888889
"3","TCR81-14",0.650147306397306
"4","18A2",0.758154761904762
"5","NYE-S1",0.744541266025641
"6","TCR6",0.83912037037037
"7","TCR7",0.803030303030303
"8","A6",0.701608848667672
"9","T1",0.724910394265233
"10","FLT3DY",0.655285493827161
"11","A23",0.629454022988506
"12","TCR2-T",0.772435897435897
"13","R24",0.85479797979798
"14","868Z11",0.693877551020408
"15","TCR-1E6",0.707040229885057
"16","APN-TCR",0.685576923076923
"17","EWW-TCR",0.87974537037037
"18","A11Va",0.73526936026936
"19","TCR-F5",0.833147083865475
"20","TCR-3598-2",0.834535256410256
"21","MBP-TCR",0.831801470588235
"22","B3K508",0.66635101010101
