"","tcr","AUC"
"1","a3a",0.97974537037037
"2","TIL1383I",0.822751322751323
"3","TCR81-14",0.649305555555556
"4","18A2",0.73587962962963
"5","NYE-S1",0.715544871794872
"6","TCR6",0.71412037037037
"7","TCR7",0.726461038961039
"8","A6",0.478512396694215
"9","T1",0.711640211640212
"10","FLT3DY",0.794590643274854
"11","A23",0.662698412698413
"12","TCR2-T",0.721296296296296
"13","R24",0.801339285714286
"14","868Z11",0.843358395989975
"15","TCR-1E6",0.687037037037037
"16","APN-TCR",0.707552083333333
"17","EWW-TCR",0.68287037037037
"18","A11Va",0.767255892255892
"19","TCR-F5",0.804938271604938
"20","TCR-3598-2",0.803251028806584
"21","MBP-TCR",0.917108585858586
"22","B3K508",0.944444444444444
