"","tcr","AUC"
"1","a3a",0.961996336996337
"2","TIL1383I",0.663636363636364
"3","TCR81-14",0.712594696969697
"4","18A2",0.697236842105263
"5","NYE-S1",0.68599537037037
"6","TCR6",0.63627730294397
"7","TCR7",0.749149659863946
"8","A6",0.606004901960784
"9","T1",0.853448275862069
"10","FLT3DY",0.825284090909091
"11","A23",0.610615079365079
"12","TCR2-T",0.527083333333333
"13","R24",0.815020576131687
"14","868Z11",0.656911375661376
"15","TCR-1E6",0.781893004115226
"16","APN-TCR",0.628977272727273
"17","EWW-TCR",0.738668430335097
"18","A11Va",0.546440972222222
"19","TCR-F5",0.792965385443583
"20","TCR-3598-2",0.758044457500979
"21","MBP-TCR",0.837962962962963
"22","B3K508",0.793650793650794
