"","tcr","AUC"
"1","a3a",0.902625152625153
"2","TIL1383I",0.450757575757576
"3","TCR81-14",0.671927609427609
"4","18A2",0.776666666666667
"5","NYE-S1",0.734722222222222
"6","TCR6",0.770536562203229
"7","TCR7",0.627125850340136
"8","A6",0.568516042780749
"9","T1",0.935344827586207
"10","FLT3DY",0.83655303030303
"11","A23",0.648974867724868
"12","TCR2-T",0.699094202898551
"13","R24",0.757407407407407
"14","868Z11",0.614417989417989
"15","TCR-1E6",0.666323731138546
"16","APN-TCR",0.678314393939394
"17","EWW-TCR",0.780776014109347
"18","A11Va",0.714265046296296
"19","TCR-F5",0.772266634366925
"20","TCR-3598-2",0.774103995299647
"21","MBP-TCR",0.787407407407407
"22","B3K508",0.656084656084656
