"","tcr","AUC"
"1","a3a",0.895833333333333
"2","TIL1383I",0.688359788359788
"3","TCR81-14",0.72594246031746
"4","18A2",0.728240740740741
"5","NYE-S1",0.682959401709402
"6","TCR6",0.713541666666667
"7","TCR7",0.654491341991342
"8","A6",0.631818181818182
"9","T1",0.888888888888889
"10","FLT3DY",0.804824561403509
"11","A23",0.778769841269841
"12","TCR2-T",0.690740740740741
"13","R24",0.816964285714286
"14","868Z11",0.592105263157895
"15","TCR-1E6",0.816666666666667
"16","APN-TCR",0.6796875
"17","EWW-TCR",0.746064814814815
"18","A11Va",0.784680134680135
"19","TCR-F5",0.694374298540965
"20","TCR-3598-2",0.776748971193416
"21","MBP-TCR",0.894949494949495
"22","B3K508",0.696759259259259
