"","tcr","AUC"
"1","a3a",0.871604938271605
"2","TIL1383I",0.63215811965812
"3","TCR81-14",0.738782051282051
"4","18A2",0.814699074074074
"5","NYE-S1",0.762673611111111
"6","TCR6",0.803935185185185
"7","TCR7",0.703703703703704
"8","A6",0.723710317460317
"9","T1",0.975490196078431
"10","FLT3DY",0.673611111111111
"11","A23",0.733950617283951
"12","TCR2-T",0.802884615384615
"13","R24",0.861672278338945
"14","868Z11",0.625434027777778
"15","TCR-1E6",0.827777777777778
"16","APN-TCR",0.68342151675485
"17","EWW-TCR",0.779712711530893
"18","A11Va",0.763888888888889
"19","TCR-F5",0.860905022669729
"20","TCR-3598-2",0.818201546717172
"21","MBP-TCR",0.868589743589744
"22","B3K508",0.537037037037037
