"","tcr","AUC"
"1","a3a",0.8497557997558
"2","TIL1383I",0.861111111111111
"3","TCR81-14",0.756181318681319
"4","18A2",0.792989417989418
"5","NYE-S1",0.771043771043771
"6","TCR6",0.707875457875458
"7","TCR7",0.67437641723356
"8","A6",0.781080031080031
"9","T1",0.794191919191919
"10","FLT3DY",0.822246376811594
"11","A23",0.68974358974359
"12","TCR2-T",0.753412698412698
"13","R24",0.870328282828283
"14","868Z11",0.732638888888889
"15","TCR-1E6",0.81298773690078
"16","APN-TCR",0.738197767145136
"17","EWW-TCR",0.794402356902357
"18","A11Va",0.84478021978022
"19","TCR-F5",0.899529733832059
"20","TCR-3598-2",0.903599798893917
"21","MBP-TCR",0.865811965811966
"22","B3K508",0.748148148148148
