"","tcr","AUC"
"1","a3a",0.829746642246642
"2","TIL1383I",0.827272727272727
"3","TCR81-14",0.641414141414141
"4","18A2",0.513815789473684
"5","NYE-S1",0.681018518518518
"6","TCR6",0.62962962962963
"7","TCR7",0.649659863945578
"8","A6",0.572805258467023
"9","T1",0.816810344827586
"10","FLT3DY",0.6875
"11","A23",0.525628306878307
"12","TCR2-T",0.59945652173913
"13","R24",0.787757201646091
"14","868Z11",0.791666666666667
"15","TCR-1E6",0.744170096021948
"16","APN-TCR",0.668655303030303
"17","EWW-TCR",0.712125220458554
"18","A11Va",0.727141203703704
"19","TCR-F5",0.807332041343669
"20","TCR-3598-2",0.758348021934979
"21","MBP-TCR",0.808015873015873
"22","B3K508",0.66358024691358
