"","tcr","AUC"
"1","a3a",0.864285714285714
"2","TIL1383I",0.728253968253968
"3","TCR81-14",0.728067765567766
"4","18A2",0.66710758377425
"5","NYE-S1",0.693813131313131
"6","TCR6",0.716473341473342
"7","TCR7",0.662414965986395
"8","A6",0.711878399378399
"9","T1",0.618686868686869
"10","FLT3DY",0.829057971014493
"11","A23",0.760897435897436
"12","TCR2-T",0.693888888888889
"13","R24",0.779040404040404
"14","868Z11",0.699652777777778
"15","TCR-1E6",0.698903753251579
"16","APN-TCR",0.72188995215311
"17","EWW-TCR",0.726346801346801
"18","A11Va",0.714673147365455
"19","TCR-F5",0.848152816176072
"20","TCR-3598-2",0.858466566113625
"21","MBP-TCR",0.836638176638177
"22","B3K508",0.736728395061728
