"","tcr","AUC"
"1","a3a",0.854526748971193
"2","TIL1383I",0.637606837606838
"3","TCR81-14",0.722902097902098
"4","18A2",0.83119212962963
"5","NYE-S1",0.737037037037037
"6","TCR6",0.760763888888889
"7","TCR7",0.726120857699805
"8","A6",0.591765873015873
"9","T1",0.975490196078431
"10","FLT3DY",0.695601851851852
"11","A23",0.68641975308642
"12","TCR2-T",0.776175213675214
"13","R24",0.785540591096147
"14","868Z11",0.645833333333333
"15","TCR-1E6",0.723055555555556
"16","APN-TCR",0.707947530864197
"17","EWW-TCR",0.740161353797717
"18","A11Va",0.8133541295306
"19","TCR-F5",0.834496260966849
"20","TCR-3598-2",0.760229245580808
"21","MBP-TCR",0.873824786324786
"22","B3K508",0.425925925925926
