"","tcr","AUC"
"1","a3a",0.856893004115226
"2","TIL1383I",0.661324786324786
"3","TCR81-14",0.641171328671329
"4","18A2",0.583854166666667
"5","NYE-S1",0.779398148148148
"6","TCR6",0.633217592592593
"7","TCR7",0.78057992202729
"8","A6",0.678819444444444
"9","T1",0.990196078431373
"10","FLT3DY",0.499131944444444
"11","A23",0.77608024691358
"12","TCR2-T",0.580128205128205
"13","R24",0.731762065095398
"14","868Z11",0.578125
"15","TCR-1E6",0.747777777777778
"16","APN-TCR",0.623126102292769
"17","EWW-TCR",0.685999606454152
"18","A11Va",0.633318478906714
"19","TCR-F5",0.743567096508273
"20","TCR-3598-2",0.727400962752525
"21","MBP-TCR",0.766666666666667
"22","B3K508",0.762962962962963
