"","tcr","AUC"
"1","a3a",0.89041514041514
"2","TIL1383I",0.663383838383838
"3","TCR81-14",0.63236531986532
"4","18A2",0.818859649122807
"5","NYE-S1",0.73599537037037
"6","TCR6",0.785493827160494
"7","TCR7",0.714285714285714
"8","A6",0.614694741532977
"9","T1",0.823275862068966
"10","FLT3DY",0.811079545454545
"11","A23",0.664021164021164
"12","TCR2-T",0.662409420289855
"13","R24",0.807510288065844
"14","868Z11",0.583498677248677
"15","TCR-1E6",0.728052126200274
"16","APN-TCR",0.695170454545455
"17","EWW-TCR",0.779365079365079
"18","A11Va",0.75072337962963
"19","TCR-F5",0.824450904392765
"20","TCR-3598-2",0.832427536231884
"21","MBP-TCR",0.842513227513228
"22","B3K508",0.663139329805996
