"","tcr","AUC"
"1","a3a",0.877106227106227
"2","TIL1383I",0.782222222222222
"3","TCR81-14",0.697344322344322
"4","18A2",0.713734567901235
"5","NYE-S1",0.814025673400673
"6","TCR6",0.670075295075295
"7","TCR7",0.694501133786848
"8","A6",0.745337995337995
"9","T1",0.743686868686869
"10","FLT3DY",0.829130434782609
"11","A23",0.611538461538462
"12","TCR2-T",0.746746031746032
"13","R24",0.853787878787879
"14","868Z11",0.765625
"15","TCR-1E6",0.729840208101078
"16","APN-TCR",0.630422647527911
"17","EWW-TCR",0.798484848484848
"18","A11Va",0.734256128486898
"19","TCR-F5",0.850056919824362
"20","TCR-3598-2",0.869220713926596
"21","MBP-TCR",0.876068376068376
"22","B3K508",0.81358024691358
